code,term
363681007,Pregnancy with abortive outcome (disorder)
57797005,Induced termination of pregnancy (disorder)
39406005,Legally induced abortion (disorder)
267296001,Termination of pregnancy (& [legal]): finding or procedure (disorder)
386639001,Termination of pregnancy (procedure)
17369002,Miscarriage (disorder)
267297005,Abortion NOS (disorder)
363681007,Pregnancy with abortive outcome (disorder)
267300000,Infection: [genital &/or pelvic] or [post abortion] (disorder)
267301001,Haemorrhage: [delayed &/or excessive] or [post abortion] (disorder)
609448007,Induced termination of pregnancy complicated by delayed and/or excessive hemorrhage (disorder)
27942005,Shock (disorder)
267302008,Shock (& [post abortion]) (disorder)
55584005,Embolus (morphologic abnormality)
267303003,Embolism (& [post abortion]) (disorder)
198609003,Post-abortion problem NOS (disorder)
267304009,"Complication of pregnancy, childbirth and/or the puerperium (disorder)"
17369002,Miscarriage (disorder)
267294003,Abortion: [spontaneous] or [complete] or [incomplete] (disorder)
267316003,Pregnancy with venereal disease (& [gonorrhoea] or [syphilis]) (disorder)
274118001,Venereal disease in pregnancy (disorder)
4129001,(Abnormal pupil or [pupils]) &/or Adie pupil &/or Argyll-Robertson pupil &/or miosis not due to miotics (finding)
24225004,Argyll-Robertson pupil (finding)
267749005,Tonic pupillary reaction (disorder)
274093008,Abnormal pupil (finding)
267883008,Post-genitourinary infection reactive arthritis (disorder)
268842008,Neonatal dacryocystitis or conjunctivitis caused by chlamydiae (disorder)
269285002,Emotional abuse of child (disorder)
371775004,Emotional abuse of child (event)
68150004,Victim of child abuse (finding)
158094009,Non-accidental injury to child (disorder)
270552003,(Non-accidental injury to child) or (battered baby/child) (disorder)
397940009,Victim of child abuse (finding)
269286001,Child maltreatment syndrome NOS (finding)
397940009,Victim of child abuse (finding)
213015009,Maltreatment syndromes (disorder)
269306000,[X]Other maltreatment syndromes classification terms (disorder)
452781000000109,[X]Other maltreatment syndromes classification terms (disorder)
268505009,Venereal disease contact (finding)
464851000000107,[V]Contact with or exposure to venereal disease (situation)
268593006,HIV contact (& [AIDS]) (finding)
444356002,Exposure to Human immunodeficiency virus (event)
66598005,Venereal disease carrier (& [NOS]) (finding)
268594000,Infectious disease carrier (finding)
269812004,[V]Menstrual extraction (situation)
444361000000109,[V]Menstrual extraction (situation)
269828009,Syphilis infectious titer test (procedure)
1015571000000106,Syphilis infectious titre test (observable entity)
269829001,Treponema pallidum hemaglutination test (procedure)
1015601000000104,Treponema pallidum haemagglutination test (observable entity)
269828009,Syphilis titer test NOS (procedure)
269830006,Syphilis infectious titer test (procedure)
47758006,SH-antigen (hepatitis B) test (procedure)
269835001,Hepatitis B surface antigen measurement (procedure)
991971000000109,SH-antigen hepatitis B test (observable entity)
269964006,Cervical smear - wart virus (finding)
9391000000101,HSA1 therapeutic abortion green form (record artifact)
9401000000103,HSA1 form eligible (finding)
9411000000101,HSA1 form signed (finding)
9421000000107,HSA1 form refused to sign (finding)
13961000000108,HSA1 form status (finding)
270552003,(Non-accidental injury to child) or (battered baby/child) (disorder)
397940009,Victim of child abuse (finding)
271338008,Lymphogranuloma venereum antigen skin test (procedure)
102457005,Battered baby AND/OR child syndrome (finding)
271377006,Battered baby or child syndrome NOS (finding)
726251000000104,"GP22 deregistration - adopted, re-registered with new name (finding)"
271394008,History of - venereal disease (situation)
275881005,History of sexually transmitted disease (situation)
10641000000105,Form A - therapeutic abortion (record artifact)
10651000000108,Form A therapeutic abortion - eligible (finding)
10661000000106,Form A therapeutic abortion - signed (finding)
10671000000104,Form A therapeutic abortion - refused to sign (finding)
13971000000101,Form A therapeutic abortion form status (finding)
271426000,Non-venereal endemic syphilis (disorder)
33839006,Genital herpes unspecified (disorder)
271463009,Genital herpes simplex (disorder)
271511000,Hepatitis B immune (finding)
71011005,Infestation caused by Phthirus pubis (disorder)
267014009,History of abortion (situation)
271904006,History of - fetal loss (context-dependent category)
713651007,History of pregnancy with abortive outcome (situation)
273263000,Acquired immunodeficiency syndrome risk behavior knowledge test (assessment scale)
271954000,Failed attempted medical abortion (disorder)
11087003,Abortion with complication (finding)
609446006,Induced termination of pregnancy with complication (disorder)
272006008,Gonococcal arthritis dermatitis syndrome (disorder)
273454004,Fear of acquired immunodeficiency syndrome scale (assessment scale)
274118001,Venereal disease in pregnancy (disorder)
276092001,Arrested in police custody (finding)
276091008,Vandalism record (finding)
125680007,Marital status (observable entity)
276124005,Marital status (finding)
276125006,Separated from cohabitee (finding)
276126007,Husband left home (finding)
276127003,Wife left home (finding)
276128008,Cohabitee left home (finding)
276129000,Spouse left home (finding)
274684006,False-positive serological test for syphilis (finding)
274972007,Dilatation of cervix and curettage of retained products of conception (procedure)
274973002,Dilation of cervix uteri and curettage for termination of pregnancy (procedure)
56118002,Congenital syphilitic splenomegaly (disorder)
59721007,Congenital syphilitic pemphigus (disorder)
58392004,Congenital syphilitic osteochondritis (disorder)
192008,Congenital syphilitic hepatomegaly (disorder)
275376007,Congenital syphilitic chronic coryza (disorder)
27648007,Congenital syphilitic periostitis (disorder)
63751007,Secondary syphilis of bone (disorder)
58227000,Secondary syphilis of viscera (disorder)
31207002,Self-induced abortion (disorder)
49416000,Failed attempted abortion (disorder)
275423001,Failed abortion (disorder)
275424007,Infection - post-abortion (disorder)
609510000,Induced termination of pregnancy complicated by infectious disease (disorder)
267014009,History of abortion (situation)
275567001,History of - termination (context-dependent category)
713651007,History of pregnancy with abortive outcome (situation)
275755000,Venereal Disease Research Laboratory titer measurement (procedure)
275881005,History of sexually transmitted disease (situation)
122366001,Hepatitis C virus RNA assay (procedure)
390744008,Hepatitis C virus ribonucleic acid assay (procedure)
1012941000000104,Hepatitis C virus ribonucleic acid assay (observable entity)
72083004,Late syphilis (disorder)
276200006,Late syphilis (disorder)
315655009,[V]Contact with or exposure to venereal disease (situation)
464851000000107,[V]Contact with or exposure to venereal disease (situation)
165815009,[V]Human immunodeficiency virus - negative (situation)
315657001,Human immunodeficiency virus negative (finding)
480171000000102,[V]Human immunodeficiency virus - negative (situation)
315658006,[V]Contact with and exposure to human immunodeficiency virus (situation)
428541000000106,[V]Contact with and exposure to human immunodeficiency virus (situation)
315659003,[V]Asymptomatic human immunodeficiency virus infection status (situation)
427921000000108,[V]Asymptomatic human immunodeficiency virus infection status (situation)
315660008,[V]Contact with and exposure to viral hepatitis (situation)
444491009,Exposure to viral hepatitis (event)
398121000000106,[V]Contact with and exposure to viral hepatitis (situation)
170489004,[V]Viral hepatitis carrier (situation)
315672002,Viral hepatitis carrier (finding)
441121000000101,[V]Viral hepatitis carrier (situation)
170490008,[V]Gonorrhea carrier (situation)
315674001,Gonorrhea carrier (finding)
428141000000103,[V]Gonorrhea carrier (situation)
315675000,[V]Other venereal disease carrier (situation)
440291000000103,[V]Other venereal disease carrier (situation)
315676004,[V]Carrier of human T-lymphotropic virus type-1 infect (situation)
427251000000107,[V]Carrier of human T-lymphotropic virus type-1 infect (situation)
315855007,[V]Family history of human immunodefiency virus [HIV] disease (situation)
438998000,[V]Family history of human immunodeficiency virus disease (situation)
480411000000100,Family history of human immunodeficiency virus infection (situation)
315908001,[V]Pregnancy with history of infertility (situation)
439801000000103,[V]Pregnancy with history of infertility (situation)
315910004,[V]Pregnancy with history of abortion (situation)
427511000000106,[V]Pregnancy with history of abortion (situation)
315937002,[V]Admission for administration of abortifacient (situation)
439741000000107,[V]Admission for administration of abortifacient (situation)
315945007,[V]Infertility management (situation)
441181000000100,[V]Infertility management (situation)
315947004,[V]Artificial insemination NOS (situation)
427961000000100,[V]Artificial insemination NOS (situation)
11900001,Semen analysis (procedure)
50020006,Inflation of fallopian tube (procedure)
87727006,Infertility study (procedure)
302792004,Sperm count (procedure)
315948009,[V]Infertility investigation and testing (situation)
479611000000102,[V]Infertility investigation and testing (situation)
315950001,[V]Infertility general advice and counseling (situation)
411171000000106,[V]Infertility general advice and counselling (situation)
315951002,[V]Artificial insemination from husband (situation)
451871000000106,[V]Artificial insemination from husband (situation)
236896006,[V]Artificial insemination from donor (situation)
315952009,Artificial insemination by donor (procedure)
410381000000104,[V]Artificial insemination from donor (situation)
315953004,[V]In vitro fertilization (situation)
440691000000100,[V]In vitro fertilisation (situation)
315954005,[V]Other assisted fertilization methods (situation)
411101000000103,[V]Other assisted fertilisation methods (situation)
315955006,[V]Other specified infertility management (situation)
399071000000103,[V]Other specified infertility management (situation)
315956007,[V]Unspecified infertility management (situation)
427641000000106,[V]Unspecified infertility management (situation)
316206001,[V]Problems related to alleged sex abuse child by person within primary support group (situation)
443251000000101,[V]Problems related to alleged sex abuse child by person within primary support group (situation)
316207005,[V]Problems related to alleged physical abuse of child (situation)
417241000000101,[V]Problems related to alleged physical abuse of child (situation)
316226002,[V]Problems related to release from prison (situation)
288561000119106,Problem related to release from prison (finding)
479831000000106,[V]Problems related to release from prison (situation)
28332004,Family disruption (finding)
316375003,[V]Family disruption (situation)
444741000000107,[V]Family disruption (situation)
316377006,[V]Child abuse (situation)
430531000000101,[V]Child abuse (situation)
22268004,Legal problem (finding)
45361006,Imprisonment (finding)
316395009,[V]Legal problems (situation)
398501000000109,[V]Imprisonment and other incarceration (situation)
426981000000107,[V]Legal problems (situation)
469291000000102,[V]Other psychosocial circumstances (situation)
45361006,Imprisonment (finding)
316399003,[V]Imprisonment and other incarceration (situation)
398501000000109,[V]Imprisonment and other incarceration (situation)
469291000000102,[V]Other psychosocial circumstances (situation)
313077009,[V]Human immunodefiency virus counseling (situation)
316492008,Human immunodeficiency virus counseling (procedure)
416421000000106,[V]Human immunodeficiency virus counselling (situation)
1640009,"History and physical examination, insurance (procedure)"
103738006,"History and physical examination, immigration (procedure)"
171351004,Driving license medical examination (procedure)
171382000,Adoption medical examination (procedure)
171392008,Prison medical examination (procedure)
316540002,[V]Other medical examination for administrative purposes (situation)
468611000000102,[V]Other medical examination for administrative purposes (situation)
316601000,[V]Special screening examination for human immunodeficiency virus (situation)
430091000000108,[V]Special screening examination for human immunodeficiency virus (situation)
316610008,[V]Screening for venereal disease (situation)
469321000000107,[V]Screening for venereal disease (situation)
316746006,[X]Other assisted fertilization methods (situation)
391241000000101,[X]Other assisted fertilisation methods (situation)
161418008,H/O: [venereal disease] or [STD] (situation)
224119007,Age spread of children in family (observable entity)
450768005,International student (occupation)
262043009,Partner in relationship (person)
789641000000103,Hospital at home patient (finding)
793161000000107,Child no longer cause for concern (finding)
819821000000107,Teenage parent (finding)
161158003,Immigrant (person)
160509003,Immigrant (person)
314381008,Approved foster parent (finding)
160510008,Approved foster parent (finding)
417430008,Vulnerable adult (finding)
416625007,Family reunion immigrant (person)
247811000000108,Vulnerable elderly person (finding)
224117009,Details of own children (observable entity)
224118004,Number of offspring (observable entity)
160862000,Boyfriend arrested (finding)
160863005,Girlfriend arrested (finding)
161703008,History of abuse (situation)
161704002,History of physical abuse (situation)
161705001,History of sexual abuse (situation)
161706000,History of emotional abuse (situation)
412732008,History of domestic violence (situation)
416081002,On sex offenders register (finding)
225830003,Victim of sexual harassment (finding)
205171000000107,Victim of domestic violence (finding)
206411000000103,Alleged perpetrator of domestic violence (finding)
850441000000102,History of being victim of domestic violence (situation)
863561000000103,Victim of human trafficking (finding)
879911000000102,Victim of domestic abuse (finding)
713834002,Victim of child sexual exploitation (finding)
920891000000103,Victim of child sexual exploitation (finding)
166200006,HIV antibody/antigen (Duo) (procedure)
166306002,HIV 1 PCR (procedure)
166074009,Chlamydia antigen test (procedure)
166075005,Chlamydia antigen by ELISA (procedure)
166076006,Chlamydia antigen ELISA positive (finding)
166077002,Chlamydia antigen ELISA negative (finding)
768741000000100,Chlamydia trachomatis nucleic acid amplification test inhibitory (finding)
166106008,HIV1 antibody level (procedure)
166107004,HIV2 antibody level (procedure)
166119007,Human immunodeficiency virus antibody level (procedure)
168210005,HIV viral load (procedure)
1046211000000102,Treponema pallidum microscopy (observable entity)
1046231000000105,Neisseria gonorrhoeae microscopy (observable entity)
269963000,Viral changes on cervical smear (finding)
275805003,Cervical smear - viral inflammation unspecified (finding)
168424006,Cervical smear - koilocytosis (finding)
390561008,Antenatal HIV screening (procedure)
170492000,Acquired immunodeficiency syndrome carrier (finding)
171090006,Advice about HIV prevention (procedure)
236836008,Diathermy of lesion of vulva (procedure)
265617002,Cauterization of lesion of vulva (procedure)
394083005,In vitro fertilisation procedure (procedure)
394083005,In vitro fertilisation procedure (procedure)
394084004,Gamete intrafallopian transfer (procedure)
394084004,Gamete intrafallopian transfer (procedure)
186049004,Complaints about care (procedure)
57412004,Acute viral hepatitis (disorder)
186710009,"[X]Hiv disease resulting in haematological and immunological abnormalities, not elsewhere classified (disorder)"
186711008,[X]HIV disease resulting in multiple diseases classified elsewhere (disorder)
186712001,[X]HIV disease resulting in unspecified malignant neoplasm (disorder)
186713006,[X]Hiv disease resulting in unspecified infectious and parasitic disease (disorder)
186727001,Human immunodeficiency virus infection wasting syndrome (disorder)
186728006,"[X]Hiv disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)"
186730008,Chlamydial pharyngitis (disorder)
186734004,"[X]Chlamydial infection, unspecified (disorder)"
186735003,"[X]Chlamydial infection of genitourinary tract, unspecified (disorder)"
186741005,Specific viral infections (disorder)
186838009,Congenital syphilitic meningitis (disorder)
186866001,"[X]Early syphilis, unspecified (disorder)"
186871008,Syphilitic aortic aneurysm (disorder)
186872001,Syphilitic aortitis (disorder)
186876003,Syphilitic endocarditis of aortic valve (disorder)
186887006,Syphilitic meningitis (disorder)
186926004,Gonococcal arthritis (disorder)
186935006,Gonococcal meningitis (disorder)
186937003,Gonococcal endocarditis (disorder)
186940003,Fitz-Hugh-Curtis syndrome (disorder)
192178000,Acquired immune deficiency syndrome dementia complex (disorder)
192508005,Transsexualism (disorder)
427796004,Encephalitis caused by human herpes simplex virus (disorder)
59020000,Skene's gland adenitis (disorder)
44741008,Cowperitis (disorder)
89656008,Urethral meatitis (disorder)
197907002,Ulcer of urethral meatus (disorder)
3263004,Verumontanitis (disorder)
197909004,Entire prostatic utricle (body structure)
52684005,Assault (event)
219254009,Late effect of homicide or assault (disorder)
428200002,Assault by person (event)
219176005,Mugged &/or homicide (event)
219176005,Mugged &/or homicide (event)
219177001,"Homicide and assault by fight, brawl and rape (event)"
219178006,Homicide or assault by unarmed fight or brawl (event)
248110007,Sexual assault (event)
269731001,Homicide or assault by rape (event)
219179003,Assault: [rape] or [sexual] or [homicide] (event)
219179003,Assault: [rape] or [sexual] or [homicide] (event)
219177001,"Homicide and assault by fight, brawl and rape (event)"
219180000,"Homicide or assault by fight, brawl or rape NOS (event)"
219181001,"Assault by corrosive or caustic substance, except poisoning (event)"
219182008,Assault by acid (event)
219184009,Assault by caustic substance (event)
269732008,"Assault by corrosive substance, except poisoning (event)"
219185005,Assault by corrosive substance NOS (event)
219186006,Assault by poisoning (event)
219187002,Assault by poisoning by drugs or medicines (event)
302986003,Assault by poisoning by non-pharmaceutical substances (event)
219188007,Assault by poisoning by other solid or liquid substances (event)
269733003,Assault by poisoning by gas or vapor (event)
219189004,Assault by poisoning by other gases or vapours (event)
219186006,Assault by poisoning (event)
219190008,Assault by poisoning NOS (event)
219191007,Assault by hanging and strangulation (event)
219192000,Assault by garrotting or ligature (event)
219193005,Assault by hanging (event)
219194004,Assault by strangulation (event)
219195003,Assault by suffocation (event)
219191007,Assault by hanging and strangulation (event)
219196002,Assault by hanging or strangulation NOS (event)
219197006,Assault by drowning (event)
219198001,Assault by firearms and explosives (event)
219199009,Assault by handgun (event)
219200007,Assault by pistol (event)
219201006,Assault by revolver (event)
219199009,Assault by handgun (event)
219202004,Assault by handgun NOS (event)
219203009,Assault by shotgun (event)
219204003,Assault by hunting rifle (event)
219205002,Assault by military firearm (event)
242869008,Assault by firearms (event)
219206001,Assault by other firearms (event)
219207005,Assault by antipersonnel bomb (event)
219208000,Assault by gasoline bomb (event)
219209008,Assault by letter bomb (event)
242869008,Assault by firearms (event)
219210003,Deliberate shooting NOS (event)
274954001,Assault by explosive device (event)
219211004,Assault by other explosive (event)
219212006,Assault by car bomb (event)
219213001,Assault by bomb in house (event)
219214007,Assault by dynamite (event)
274954001,Assault by explosive device (event)
219215008,Assault by bomb NOS (event)
274954001,Assault by explosive device (event)
219216009,Assault by other explosive NOS (event)
274954001,Assault by explosive device (event)
219217000,Assault by explosive NOS (event)
219218005,Assault by cutting and stabbing instruments (event)
219219002,Homicidal cut of any part of body (disorder)
219220008,Homicidal puncture of any part of body (disorder)
219221007,Homicidal stab of any part of body (disorder)
219222000,Cut in fight (event)
219223005,Stabbed in fight (event)
52684005,Assault (event)
219224004,Assault by cutting or stabbing NOS (event)
219225003,Child battering and other maltreatment (event)
219229009,Homicide (event)
52684005,Assault (event)
219230004,Assault by other means (event)
219231000,Assault by fire and burning (event)
219232007,Assault by arson (event)
219231000,Assault by fire and burning (event)
219233002,Assault by homicidal burns NOS (event)
219234008,Assault by pushing from high place (event)
219235009,Assault by striking by blunt or thrown object (event)
219236005,Assault by striking with blunt object (event)
219237001,Assault by striking with thrown object (event)
219235009,Assault by striking by blunt or thrown object (event)
219238006,Assault by striking by blunt or thrown object NOS (event)
219239003,Assault by hot liquid (event)
219240001,Assault by criminal neglect (event)
219242009,Abandonment of infant with intent to injure or kill (event)
219240001,Assault by criminal neglect (event)
219243004,Abandonment of helpless person NOS (event)
52684005,Assault (event)
219244005,Assault by other specified means (event)
242903006,Assault by human bite (event)
219245006,Assault by bite of human being (finding)
52684005,Assault (event)
219246007,Assault by other means NOS (event)
52684005,Assault (event)
219247003,Assault by unspecified means (event)
49250007,Manslaughter (event)
52684005,Assault (event)
219248008,"Manslaughter, non-accidental, NOS (event)"
52684005,Assault (event)
219249000,Assassination attempt NOS (event)
52684005,Assault (event)
219250000,Assassination successful NOS (event)
52684005,Assault (event)
219251001,Murder attempt NOS (event)
52684005,Assault (event)
219252008,Murder successful NOS (event)
52684005,Assault (event)
219253003,Assault by means NOS (event)
219254009,Late effect of homicide or assault (disorder)
219255005,Homicide or assault NOS (event)
315856008,[V]Family history of physical abuse to sibling (situation)
315857004,[V]Family history of physical abuse to sibling by family member (situation)
315858009,[V]Family history of sexual abuse to sibling (situation)
315859001,[V]Family history of sexual abuse to sibling by family member (situation)
315860006,[V]Family history of mental abuse to sibling (situation)
315861005,[V]Family history of mental abuse to sibling by family member (situation)
315862003,[V]Family history of sibling abuse NOS (situation)
315863008,[V]Family history of sibling abuse by family member NOS (situation)
441261000000102,[V]Post-sterilization vasoplasty or tuboplasty (situation)
315946008,[V]Post-sterilization vasoplasty or tuboplasty (situation)
315946008,[V]Post-sterilization vasoplasty or tuboplasty (situation)
315946008,[V]Post-sterilization vasoplasty or tuboplasty (situation)
315946008,[V]Post-sterilization vasoplasty or tuboplasty (situation)
452561000000106,[V]Genetic counselling (situation)
315949001,[V]Genetic counseling (situation)
452651000000107,[V]Problems related to alleged sexual of abuse child by person outside primary support group (situation)
316199009,[V]Problems related to alleged sexual of abuse child by person outside primary support group (situation)
316209008,[V] Bullying of child (situation)
451841000000100,[V]Conviction in civil and criminal proceedings without imprisonment (situation)
316225003,[V]Conviction in civil and criminal proceedings without imprisonment (situation)
1107004,"Early latent syphilis, positive serology, negative cerebrospinal fluid, with relapse after treatment (disorder)"
3851003,Surrogate daughter (person)
4483005,Syphilitic punched out ulcer (disorder)
13095005,Primary symptomatic early syphilis (disorder)
13731006,Secondary symptomatic early syphilis (disorder)
15130002,Surrogate parent (person)
15175004,Human immunodeficiency virus type 1 dot blot immunobinding assay (procedure)
16070004,Syphilitic cirrhosis (disorder)
17305005,Acute gonorrhea of genitourinary tract (disorder)
21523006,Syphilitic gumma of central nervous system (disorder)
22387007,Surrogate child (person)
25578009,Human immunodeficiency virus type 1 passive hemagglutination assay (procedure)
27508009,Surrogate mother (person)
27681008,Chronic gonorrhea (disorder)
28572009,Chronic gonorrhea of genitourinary tract (disorder)
31137003,"Early latent syphilis, positive serology, negative cerebrospinal fluid, less than 2 years after infection (disorder)"
31676001,Human immunodeficiency virus antigen test (procedure)
32545003,Human immunodeficiency virus-2 antigen assay (procedure)
34242002,"Syphilis in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
35255008,"Gonorrhea in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
37028008,Juvenile tabes (disorder)
39085002,Secondary syphilis of mucous membrane (disorder)
39304009,Human immunodeficiency virus type 1 Western blot assay (procedure)
40780007,Human immunodeficiency virus I infection (disorder)
41057000,Surrogate son (person)
42770003,Syphilis of tricuspid valve (disorder)
45058001,Syphilis of pulmonary valve (disorder)
46235002,"Early latent congenital syphilis, positive serology, negative spinal fluid (disorder)"
46249006,"Artificial insemination, heterologous (procedure)"
48794007,Human immunodeficiency virus infection with infectious mononucleosis-like syndrome (disorder)
49914005,Human immunodeficiency virus type 1 radioimmunoprecipitation assay (procedure)
50806003,Human immunodeficiency virus type 1 antibody confirmatory test (procedure)
51105006,Nongonococcal urethritis caused by Ureaplasma urealyticum (disorder)
52079000,Congenital human immunodeficiency virus infection (disorder)
53479004,Human immunodeficiency virus type 2 confirmatory assay (procedure)
54069001,Congenital syphilitic mucous patches (disorder)
57233006,Artificial insemination with sperm washing and capacitation (procedure)
58056005,Syphilis of mitral valve (disorder)
62207008,Syphilitic ostial coronary disease (disorder)
62861003,"Secondary syphilis, relapse (untreated) (disorder)"
63487001,Assisted fertilization (procedure)
66601000,"Artificial insemination, homologous (procedure)"
66887000,"Late syphilis, latent (positive serology, negative cephalospinal fluid 2 years after) (disorder)"
67125004,Latent syphilis with positive serology (disorder)
68863007,Acute syphilitic meningitis (disorder)
74915004,Human immunodeficiency virus 1 enzyme linked immunosorbent assay (procedure)
75299005,Spastic spinal syphilitic paralysis (disorder)
75615008,Surrogate father (person)
76381007,Human immunodeficiency virus-1 indirect immunofluorescence assay (procedure)
79019005,Human immunodeficiency virus II infection (disorder)
82355002,Syphilitic aortic stenosis (disorder)
85857008,"Secondary syphilis, relapse (treated) (disorder)"
86253009,Human immunodeficiency virus-1 rapid latex agglutination assay (procedure)
87117006,Human immunodeficiency virus infection with acute lymphadenitis (disorder)
91923005,Acquired immunodeficiency syndrome virus infection associated with pregnancy (disorder)
91948008,Asymptomatic human immunodeficiency virus infection in pregnancy (disorder)
92831004,Complication of transplanted embryo manifest in host (disorder)
103408004,Human immunodeficiency virus Centers for Disease Control and Prevention category A3 (acquired immunodeficiency syndrome) (finding)
103411003,Human immunodeficiency virus Centers for Disease Control and Prevention category B3 (acquired immunodeficiency syndrome) (finding)
103412005,Human immunodeficiency virus Centers for Disease Control and Prevention category C1 (acquired immunodeficiency syndrome) (finding)
103413000,Human immunodeficiency virus Centers for Disease Control and Prevention category C2 (acquired immunodeficiency syndrome) (finding)
103414006,Human immunodeficiency virus Centers for Disease Control and Prevention category C3 (acquired immunodeficiency syndrome) (finding)
103418009,Human immunodeficiency virus World Health Organization class IV (acquired immunodeficiency syndrome) (finding)
105472004,Sperm donor for artificial insemination (person)
105473009,Husband sperm donor for artificial insemination (person)
105474003,Related sperm donor for artificial insemination (person)
117747006,Human immunodeficiency virus 1 antigen assay (procedure)
117749009,Measurement of Human immunodeficiency virus 1 protein 24 antibody (procedure)
117750009,Human immunodeficiency virus 1 p24 antigen assay (procedure)
117751008,Measurement of Human immunodeficiency virus 1 protein 58 antibody (procedure)
117753006,Human immunodeficiency virus deoxyribonucleic acid assay (procedure)
118005001,Human immunodeficiency virus culture (procedure)
118018009,Human immunodeficiency virus 1 antibody band pattern determination (procedure)
118019001,Human immunodeficiency virus type 1 identification (procedure)
118038005,Measurement of Human immunodeficiency virus 1 glycoprotein 105 antibody (procedure)
118039002,Measurement of Human immunodeficiency virus 1 glycoprotein 120 and glycoprotein 160 antibody (procedure)
118040000,Measurement of Human immunodeficiency virus 1 glycoprotein 120 antibody (procedure)
118041001,Measurement of Human immunodeficiency virus 1 glycoprotein 160 antibody (procedure)
118042008,Measurement of Human immunodeficiency virus 1 glycoprotein 34 antibody (procedure)
118043003,Measurement of Human immunodeficiency virus 1 glycoprotein 41 and glycoprotein 43 antibody (procedure)
118044009,Measurement of Human immunodeficiency virus 1 glycoprotein 41 antibody (procedure)
118045005,Measurement of Human immunodeficiency virus 1 protein 15 antibody and protein 18 antibody (procedure)
118046006,Measurement of Human immunodeficiency virus 1 protein 15 antibody (procedure)
118047002,Measurement of Human immunodeficiency virus 1 protein 17 antibody (procedure)
118048007,Measurement of Human immunodeficiency virus 1 protein 18 antibody (procedure)
118049004,Measurement of Human immunodeficiency virus 1 protein 23 antibody (procedure)
118050004,Measurement of Human immunodeficiency virus 1 protein 26 antibody (procedure)
118051000,Measurement of Human immunodeficiency virus 1 protein 28 antibody (procedure)
118052007,Measurement of Human immunodeficiency virus 1 protein 31 antibody (procedure)
118053002,Measurement of Human immunodeficiency virus 1 protein 32 antibody (procedure)
118055009,Measurement of Human immunodeficiency virus 1 protein 51 antibody (procedure)
118056005,Measurement of Human immunodeficiency virus 1 protein 53 antibody (procedure)
118057001,Measurement of Human immunodeficiency virus 1 protein 55 antibody (procedure)
118058006,Measurement of Human immunodeficiency virus 1 protein 64 antibody (procedure)
118059003,Measurement of Human immunodeficiency virus 1 protein 65 antibody (procedure)
118060008,Measurement of Human immunodeficiency virus 1 protein 66 antibody (procedure)
118061007,Measurement of Human immunodeficiency virus 1 protein 68 antibody (procedure)
118062000,Measurement of Human immunodeficiency virus 2 glycoprotein 105 antibody (procedure)
118063005,Measurement of Human immunodeficiency virus 2 glycoprotein 120 antibody (procedure)
118064004,Measurement of Human immunodeficiency virus 2 glycoprotein 125 antibody (procedure)
118065003,Measurement of Human immunodeficiency virus 2 protein 15 antibody (procedure)
118066002,Measurement of Human immunodeficiency virus 2 glycoprotein 34 antibody (procedure)
118067006,Measurement of Human immunodeficiency virus 2 glycoprotein 36 antibody (procedure)
118068001,Measurement of Human immunodeficiency virus 2 glycoprotein 80 antibody (procedure)
118069009,Measurement of Human immunodeficiency virus 2 protein 26 antibody (procedure)
118070005,Measurement of Human immunodeficiency virus 2 protein 31 antibody (procedure)
118071009,Measurement of Human immunodeficiency virus 2 protein 41 antibody (procedure)
118072002,Measurement of Human immunodeficiency virus 2 protein 53 antibody (procedure)
118073007,Measurement of Human immunodeficiency virus 2 protein 55 antibody (procedure)
118074001,Measurement of Human immunodeficiency virus 2 protein 56 antibody (procedure)
118075000,Measurement of Human immunodeficiency virus 2 protein 58 antibody (procedure)
118076004,Measurement of Human immunodeficiency virus 2 protein 68 antibody (procedure)
122203005,Haemophilus ducreyi culture (procedure)
129670002,Herpetic cervicitis (disorder)
179101003,Urethritis caused by Chlamydia trachomatis (disorder)
188463006,Chlamydial pelvic inflammatory disease (disorder)
272262003,Esthiomene (disorder)
314840009,Progressive locomotor ataxia (disorder)
315019000,Human immunodeficiency virus infection with aseptic meningitis (disorder)
315826004,Tabetic neurosyphilis (disorder)
359796005,Measurement of both Human immunodeficiency virus 1 antibody and Human immunodeficiency virus 2 antibody (procedure)
365587003,Finding of human immunodeficiency virus antibody titer (finding)
371237000,Syphilitic skin disorder (disorder)
397763006,Human immunodeficiency virus encephalopathy (disorder)
398679002,Bowenoid papulosis of penis (disorder)
399911003,Bowenoid papulosis of vulva with vulval intraepithelial neoplasia grade III (disorder)
399929008,Bowenoid papulosis of anus with anal intraepithelial neoplasia grade III (disorder)
399990001,Bowenoid papulosis of vulva (disorder)
400118002,Bowenoid papulosis of penis with penile intraepithelial neoplasia grade III (disorder)
402126004,Sexually transmitted bacterial disease affecting skin (disorder)
402889005,Primary herpes simplex infection of penis (disorder)
402890001,Primary herpetic vulvovaginitis (disorder)
402894005,Recurrent genital herpes simplex (disorder)
402895006,Recurrent herpes simplex of penis (disorder)
402896007,Recurrent herpetic vulvovaginitis (disorder)
402940004,Syphilitic chancre of penis (disorder)
